Variable74OPEN,Variable74HIGH,Variable74LOW,Variable74LAST_PRICE,TargetVariable
11.72657783,11.72916021,11.71366594,11.72916021,0
11.72657783,11.72657783,11.71108357,11.71108357,0
11.71108357,11.7188307,11.70591881,11.70850119,0
11.70850119,11.70850119,11.69300692,11.70591881,0
11.70591881,11.70850119,11.69817168,11.70333643,0
11.70333643,11.70850119,11.70333643,11.70591881,0
11.70591881,11.72141308,11.70591881,11.72141308,0
11.7188307,11.72399546,11.71366594,11.72399546,0
11.7188307,11.7188307,11.70591881,11.71108357,0
11.70850119,11.7188307,11.70333643,11.70850119,0
11.70850119,11.73174259,11.70591881,11.73174259,1
11.73174259,11.75498399,11.73174259,11.75240161,1
11.75240161,11.7885549,11.75240161,11.78080777,1
11.77822539,11.79888441,11.77822539,11.79888441,1
11.7885549,11.79888441,11.77564301,11.79888441,1
11.79888441,11.80404917,11.78597252,11.78597252,1
11.78597252,11.78597252,11.76273112,11.77564301,1
11.77564301,11.78080777,11.76014874,11.77047826,1
11.77047826,11.77047826,11.73432497,11.74981923,1
11.74723686,11.74723686,11.73690734,11.73948972,1
11.73432497,11.77047826,11.73174259,11.75756637,1
11.76014874,11.78339015,11.76014874,11.77564301,1
11.78080777,11.78080777,11.73690734,11.73690734,1
11.73432497,11.73690734,11.72141308,11.72141308,1
11.72141308,11.72916021,11.70333643,11.70591881,1
11.71624832,11.73948972,11.70075405,11.72657783,0
11.72657783,11.72657783,11.72141308,11.72141308,0
11.72141308,11.72141308,11.56905278,11.59745894,0
11.60004132,11.6491065,11.5793823,11.61295321,0
11.61295321,11.63102985,11.60004132,11.61295321,0
11.62070034,11.64394174,11.61037083,11.63361223,0
11.61811796,11.62844747,11.61037083,11.61811796,0
11.62070034,11.65427125,11.62070034,11.65427125,0
11.65168888,11.66718314,11.65168888,11.65168888,0
11.66201839,11.73174259,11.65685363,11.71108357,0
11.71366594,11.73174259,11.68784217,11.72141308,0
11.72141308,11.72141308,11.6955893,11.70591881,0
11.70075405,11.71366594,11.6955893,11.70075405,0
11.70333643,11.70850119,11.68009503,11.68784217,0
11.69042454,11.69042454,11.67493028,11.68267741,0
11.68525979,11.71624832,11.68525979,11.69042454,0
11.68525979,11.70075405,11.68525979,11.69817168,0
11.68784217,11.7188307,11.68784217,11.7188307,0
11.73174259,11.73174259,11.69817168,11.70850119,0
11.70333643,11.70333643,11.69042454,11.70333643,0
11.69817168,11.7188307,11.6955893,11.7188307,0
11.7188307,11.75756637,11.7188307,11.75240161,0
11.74723686,11.75756637,11.72916021,11.75498399,0
11.75240161,11.77822539,11.75240161,11.77306063,0
11.77047826,11.79113728,11.75756637,11.79113728,1
11.79113728,11.79630203,11.7653135,11.76789588,0
11.76789588,11.76789588,11.74981923,11.74981923,0
11.75240161,11.80146679,11.75240161,11.80146679,0
11.80146679,11.80404917,11.79371966,11.80404917,1
11.80663155,11.8117963,11.80663155,11.80663155,1
11.80663155,11.82729057,11.80146679,11.82729057,1
11.82987295,11.84020246,11.82729057,11.82987295,1
11.82470819,11.82987295,11.8117963,11.81437868,1
11.8117963,11.81696106,11.80921392,11.8117963,1
11.80921392,11.81696106,11.80663155,11.8117963,1
11.8117963,11.8117963,11.79630203,11.80146679,1
11.79630203,11.80663155,11.79630203,11.80404917,1
11.79888441,11.79888441,11.78080777,11.78080777,1
11.78080777,11.78597252,11.77564301,11.78080777,1
11.78339015,11.79888441,11.78339015,11.79888441,1
11.79888441,11.81696106,11.79888441,11.80146679,1
11.80663155,11.81954344,11.80663155,11.80921392,1
11.80921392,11.80921392,11.80146679,11.80663155,0
11.8117963,11.81437868,11.80663155,11.81437868,0
11.81437868,11.81437868,11.7885549,11.7885549,0
11.7885549,11.79888441,11.78597252,11.79113728,1
11.79113728,11.79630203,11.78339015,11.78339015,0
11.78339015,11.78339015,11.73690734,11.74465448,0
11.73690734,11.73948972,11.73432497,11.73948972,0
11.74723686,11.75498399,11.73690734,11.75498399,0
11.75240161,11.76014874,11.74723686,11.76014874,0
11.76273112,11.78597252,11.76014874,11.77822539,1
11.77822539,11.7885549,11.77822539,11.78597252,1
11.79371966,11.80663155,11.7885549,11.80404917,1
11.80663155,11.81437868,11.80146679,11.81437868,1
11.81696106,11.81954344,11.81696106,11.81696106,1
11.82212581,11.82212581,11.79113728,11.79113728,1
11.79113728,11.79371966,11.77306063,11.77822539,1
11.77564301,11.7885549,11.77047826,11.7885549,1
11.78597252,11.78597252,11.77047826,11.77306063,0
11.77306063,11.78597252,11.77306063,11.78597252,1
11.77822539,11.78339015,11.7653135,11.77306063,1
11.77047826,11.77306063,11.76014874,11.76789588,1
11.77047826,11.77306063,11.75756637,11.75756637,1
11.76273112,11.76789588,11.76273112,11.76789588,1
11.77306063,11.78597252,11.77047826,11.77822539,1
11.77822539,11.78597252,11.76789588,11.77564301,1
11.77822539,11.79113728,11.77822539,11.7885549,1
11.7885549,11.79888441,11.77822539,11.79888441,1
11.79888441,11.79888441,11.77306063,11.77306063,1
11.76789588,11.77564301,11.76014874,11.7653135,1
11.76273112,11.78597252,11.76273112,11.78080777,1
11.78080777,11.78339015,11.71366594,11.71366594,1
11.73174259,11.74723686,11.7188307,11.72916021,1
11.72657783,11.74723686,11.6955893,11.6955893,1
11.69817168,11.71108357,11.68267741,11.68525979,1
11.67751265,11.68525979,11.64652412,11.6491065,1
11.64135936,11.65685363,11.63619461,11.64652412,1
11.6491065,11.66460076,11.63877699,11.65427125,1
11.66201839,11.66201839,11.63361223,11.6491065,0
11.6491065,11.65427125,11.64652412,11.64652412,1
11.64652412,11.65168888,11.61811796,11.62070034,1
11.62070034,11.66201839,11.62070034,11.6258651,1
11.62844747,11.63619461,11.58712943,11.59487656,1
11.58971181,11.59229418,11.56647041,11.57679992,1
11.58712943,11.58712943,11.54839376,11.57679992,1
11.57679992,11.58454705,11.56388803,11.56905278,1
11.56647041,11.57679992,11.53806425,11.53806425,1
11.54839376,11.55355852,11.51740523,11.54064663,0
11.53806425,11.53806425,11.48383431,11.51224047,0
11.4967462,11.50449334,11.48641669,11.4967462,0
11.50191096,11.51482285,11.49158145,11.50965809,0
11.50965809,11.53548187,11.50191096,11.53548187,0
11.51740523,11.53289949,11.50191096,11.51482285,0
11.51740523,11.52515236,11.50707572,11.5199876,0
11.51740523,11.52773474,11.50965809,11.52773474,0
11.53289949,11.53548187,11.49416383,11.49416383,0
11.49416383,11.53031712,11.49416383,11.53031712,0
11.53289949,11.55614089,11.53031712,11.55614089,0
11.55355852,11.55355852,11.52256998,11.53548187,0
11.53806425,11.59487656,11.53806425,11.59487656,1
11.59745894,11.60778845,11.59487656,11.59487656,1
11.58712943,11.67493028,11.58196467,11.67493028,1
11.66460076,11.66718314,11.62070034,11.63619461,1
11.63619461,11.64394174,11.60778845,11.60778845,1
11.61037083,11.62070034,11.61037083,11.61037083,1
11.62070034,11.62070034,11.59229418,11.59229418,1
11.58971181,11.60520607,11.58454705,11.59229418,1
11.59229418,11.60778845,11.5793823,11.5793823,1
11.56647041,11.5793823,11.56388803,11.57421754,1
11.58196467,11.59487656,11.5793823,11.58454705,1
11.58454705,11.59229418,11.57679992,11.58454705,1
11.58454705,11.60778845,11.58454705,11.58971181,1
11.59229418,11.6026237,11.55097614,11.56130565,1
11.56388803,11.57163516,11.51740523,11.52256998,1
11.51740523,11.53806425,11.51482285,11.51482285,1
11.50965809,11.53289949,11.50707572,11.53289949,1
11.51482285,11.53031712,11.51224047,11.51740523,0
11.5199876,11.54839376,11.5199876,11.54839376,1
11.54581138,11.56905278,11.54581138,11.56905278,1
11.56130565,11.57421754,11.55614089,11.57163516,1
11.57163516,11.57163516,11.54322901,11.55097614,1
11.55097614,11.56388803,11.52773474,11.56388803,1
11.55872327,11.55872327,11.53289949,11.53806425,1
11.54064663,11.57163516,11.54064663,11.55614089,1
11.55614089,11.55614089,11.52773474,11.52773474,1
11.53548187,11.53548187,11.50965809,11.51740523,1
11.51740523,11.54581138,11.51740523,11.53289949,1
11.52256998,11.53289949,11.5199876,11.52515236,1
11.53031712,11.54581138,11.52773474,11.54064663,1
11.54064663,11.54322901,11.5199876,11.5199876,0
11.5199876,11.52773474,11.51740523,11.52515236,0
11.52515236,11.53031712,11.51740523,11.51740523,0
11.51740523,11.52256998,11.51482285,11.5199876,0
11.51224047,11.51740523,11.50707572,11.50707572,0
11.50449334,11.50449334,11.48125194,11.49416383,0
11.49932858,11.50707572,11.46059291,11.46317529,0
11.46575767,11.48383431,11.46575767,11.47866956,0
11.47866956,11.49416383,11.4502634,11.48125194,1
11.48899907,11.51482285,11.48383431,11.51224047,0
11.50707572,11.5199876,11.49416383,11.50191096,0
11.49932858,11.50965809,11.47092243,11.4735048,0
11.48125194,11.52773474,11.48125194,11.5199876,0
11.53031712,11.6026237,11.53031712,11.5793823,0
11.57421754,11.57421754,11.55355852,11.55872327,0
11.55872327,11.55872327,11.52515236,11.53289949,0
11.53548187,11.56130565,11.53289949,11.56130565,1
11.56130565,11.57163516,11.55097614,11.55872327,0
11.56647041,11.56647041,11.55097614,11.55614089,0
11.54839376,11.55614089,11.52256998,11.53806425,0
11.53806425,11.53806425,11.51482285,11.51482285,0
11.52515236,11.55355852,11.51482285,11.55355852,0
11.56388803,11.62070034,11.55872327,11.61811796,0
11.6258651,11.65168888,11.6258651,11.64394174,0
11.63619461,11.6723479,11.63361223,11.66976552,1
11.67751265,11.72657783,11.67493028,11.7188307,1
11.71624832,11.72141308,11.6955893,11.70075405,1
11.69300692,11.71624832,11.68784217,11.70850119,1
11.70591881,11.72399546,11.70333643,11.71366594,0
11.71366594,11.72141308,11.71366594,11.72141308,1
11.72141308,11.76273112,11.71624832,11.72141308,1
11.71366594,11.73432497,11.70850119,11.7188307,1
11.70850119,11.71108357,11.6723479,11.68009503,1
11.68525979,11.72399546,11.68525979,11.70591881,1
11.72141308,11.72916021,11.67751265,11.68267741,1
11.69042454,11.69300692,11.65685363,11.68009503,1
11.68009503,11.68009503,11.63877699,11.64135936,1
11.63361223,11.64394174,11.62844747,11.62844747,1
11.62070034,11.6258651,11.60004132,11.61553559,1
11.61553559,11.61553559,11.58712943,11.59745894,1
11.6026237,11.6026237,11.57421754,11.59487656,1
11.58971181,11.60520607,11.58971181,11.60004132,1
11.59487656,11.60520607,11.59487656,11.6026237,1
11.61295321,11.65943601,11.61295321,11.65427125,1
11.65427125,11.66201839,11.63361223,11.63361223,1
11.63102985,11.64135936,11.59745894,11.59745894,1
11.59229418,11.63102985,11.59229418,11.62070034,1
11.61811796,11.64135936,11.61811796,11.64135936,1
11.64394174,11.65685363,11.61553559,11.61553559,1
11.61037083,11.62070034,11.6026237,11.61295321,1
11.60004132,11.62844747,11.60004132,11.62844747,1
11.61811796,11.61811796,11.59745894,11.59745894,1
11.59487656,11.59487656,11.57421754,11.58712943,1
11.58196467,11.59229418,11.5793823,11.5793823,1
11.58196467,11.58196467,11.50965809,11.50965809,0
11.4967462,11.52256998,11.47608718,11.52256998,0
11.52515236,11.53289949,11.50965809,11.50965809,0
11.50707572,11.50965809,11.48641669,11.50449334,0
11.50449334,11.53031712,11.49932858,11.52773474,0
11.52773474,11.54839376,11.52773474,11.54064663,0
11.54064663,11.54322901,11.52256998,11.53289949,0
11.54064663,11.54064663,11.52773474,11.53806425,0
11.53806425,11.54322901,11.5199876,11.52515236,0
11.52515236,11.53289949,11.52256998,11.52773474,0
11.52256998,11.52256998,11.50449334,11.51482285,0
11.51482285,11.52773474,11.51224047,11.52773474,0
11.52773474,11.54581138,11.52773474,11.54322901,0
11.54322901,11.56647041,11.52773474,11.56647041,0
11.56647041,11.56905278,11.54581138,11.54581138,0
11.54581138,11.57421754,11.54064663,11.57421754,0
11.58196467,11.6026237,11.58196467,11.59229418,0
11.59229418,11.59745894,11.58196467,11.59745894,0
11.59745894,11.6026237,11.57163516,11.57421754,0
11.57163516,11.58712943,11.56388803,11.58712943,0
11.58712943,11.58712943,11.56647041,11.56647041,0
11.56647041,11.56647041,11.55614089,11.56388803,0
11.56905278,11.58454705,11.56905278,11.58454705,0
11.58196467,11.58712943,11.5793823,11.58712943,1
11.62070034,11.62070034,11.60520607,11.60520607,0
11.60520607,11.61295321,11.59487656,11.61295321,1
11.61295321,11.63361223,11.61295321,11.63102985,1
11.62844747,11.63619461,11.62070034,11.63619461,1
11.64135936,11.66460076,11.63361223,11.64652412,1
11.64652412,11.64652412,11.6258651,11.63361223,1
11.63361223,11.6491065,11.6258651,11.63619461,0
11.63102985,11.65427125,11.6258651,11.65168888,0
11.65168888,11.65685363,11.62844747,11.64135936,1
11.63877699,11.64394174,11.61811796,11.6258651,0
11.62844747,11.65427125,11.62844747,11.64135936,0
11.64135936,11.65685363,11.64135936,11.65685363,1
11.64652412,11.64652412,11.62328272,11.63361223,0
11.63361223,11.63361223,11.60778845,11.62328272,0
11.61295321,11.63102985,11.61037083,11.6258651,0
11.6258651,11.62844747,11.61037083,11.62844747,0
11.63361223,11.64652412,11.6258651,11.63619461,0
11.63619461,11.64135936,11.62844747,11.62844747,1
11.63361223,11.66201839,11.6258651,11.66201839,1
11.66201839,11.68525979,11.66201839,11.67493028,1
11.67493028,11.68784217,11.63102985,11.63102985,0
11.63361223,11.65427125,11.63102985,11.65168888,0
11.65168888,11.68267741,11.65168888,11.68267741,0
11.69300692,11.69300692,11.63877699,11.6491065,0
11.64652412,11.6723479,11.64652412,11.6723479,0
11.67751265,11.70591881,11.65943601,11.70591881,0
11.71624832,11.71624832,11.66718314,11.67751265,0
11.68009503,11.68525979,11.66201839,11.66201839,0
11.66201839,11.6723479,11.65168888,11.65168888,0
11.64652412,11.65168888,11.62070034,11.62844747,0
11.63619461,11.70591881,11.63619461,11.69042454,0
11.69042454,11.74981923,11.69042454,11.7188307,0
11.71624832,11.75240161,11.66976552,11.73948972,0
11.73690734,11.78080777,11.73690734,11.75240161,0
11.74465448,11.75240161,11.70850119,11.71624832,0
11.7188307,11.75498399,11.70591881,11.74981923,0
11.75756637,11.80663155,11.75498399,11.80663155,0
11.80404917,11.8117963,11.78080777,11.78080777,0
11.78339015,11.79888441,11.78080777,11.7885549,1
11.7885549,11.84278484,11.7885549,11.8117963,1
11.8117963,11.84536721,11.79630203,11.84020246,1
11.84536721,11.85053197,11.82729057,11.84020246,1
11.84794959,11.86344386,11.84278484,11.84536721,1
11.85053197,11.8582791,11.84794959,11.85053197,1
11.85053197,11.8582791,11.83762008,11.83762008,1
11.83762008,11.84020246,11.82987295,11.83762008,1
11.83762008,11.86086148,11.83762008,11.86086148,1
11.86086148,11.86086148,11.82729057,11.8350377,1
11.83245532,11.8350377,11.80921392,11.82987295,1
11.82987295,11.84020246,11.80921392,11.81696106,1
11.80921392,11.82212581,11.79113728,11.79371966,1
11.80663155,11.8117963,11.78080777,11.79113728,0
11.78597252,11.80921392,11.75756637,11.80921392,1
11.80663155,11.80921392,11.77822539,11.78080777,1
11.78339015,11.7885549,11.76014874,11.76014874,1
11.76789588,11.79113728,11.76789588,11.7885549,1
11.79630203,11.79888441,11.7885549,11.79371966,1
11.79113728,11.80921392,11.79113728,11.79888441,1
11.79630203,11.81437868,11.79113728,11.80663155,0
11.80921392,11.81437868,11.78597252,11.78597252,0
11.78339015,11.79888441,11.77047826,11.77822539,0
11.75498399,11.76789588,11.75498399,11.7653135,0
11.76014874,11.79371966,11.76014874,11.7885549,0
11.78597252,11.80146679,11.78080777,11.80146679,0
11.80404917,11.8117963,11.7885549,11.79371966,0
11.79113728,11.80663155,11.7885549,11.79113728,0
11.7885549,11.79113728,11.77047826,11.78339015,0
11.78080777,11.79888441,11.78080777,11.79888441,0
11.79888441,11.80146679,11.77564301,11.78080777,1
11.77822539,11.79113728,11.76789588,11.79113728,1
11.79888441,11.82729057,11.79888441,11.81954344,1
11.82212581,11.83245532,11.80663155,11.82729057,1
11.82470819,11.82470819,11.79371966,11.80146679,1
11.80146679,11.81696106,11.79371966,11.80404917,1
11.80146679,11.81437868,11.79630203,11.81437868,1
11.81954344,11.83245532,11.81696106,11.83245532,1
11.83245532,11.84020246,11.82987295,11.8350377,1
11.83762008,11.83762008,11.81954344,11.81954344,1
11.81696106,11.81696106,11.80146679,11.80921392,1
11.8117963,11.83762008,11.8117963,11.82987295,1
11.82987295,11.82987295,11.79371966,11.79630203,1
11.79630203,11.79888441,11.78080777,11.78339015,1
11.78339015,11.79113728,11.78080777,11.78080777,1
11.78597252,11.82729057,11.78080777,11.82729057,1
11.82729057,11.82729057,11.81437868,11.82470819,1
11.81954344,11.82729057,11.8117963,11.82212581,1
11.81954344,11.81954344,11.80663155,11.81696106,1
11.81954344,11.81954344,11.79630203,11.81696106,1
11.82212581,11.82987295,11.80921392,11.8117963,1
11.81437868,11.82470819,11.80146679,11.80663155,1
11.79888441,11.80146679,11.76789588,11.77822539,1
11.78339015,11.7885549,11.77306063,11.77564301,1
11.77822539,11.77822539,11.75498399,11.75498399,1
11.74981923,11.75240161,11.7188307,11.7188307,1
11.72141308,11.72141308,11.69817168,11.69817168,1
11.69300692,11.69300692,11.65427125,11.68525979,1
11.68267741,11.71366594,11.68267741,11.71366594,1
11.70333643,11.70333643,11.68525979,11.68525979,0
11.69042454,11.69042454,11.61295321,11.61295321,0
11.61037083,11.61037083,11.55872327,11.55872327,0
11.56905278,11.59229418,11.55872327,11.56388803,0
11.56647041,11.58454705,11.54839376,11.56647041,0
11.56647041,11.57679992,11.5199876,11.56388803,0
11.56647041,11.62844747,11.56647041,11.62844747,0
11.6491065,11.6491065,11.60778845,11.64652412,0
11.64135936,11.64394174,11.60520607,11.61037083,0
11.61295321,11.66460076,11.61295321,11.65943601,0
11.65168888,11.65168888,11.62328272,11.62328272,0
11.63102985,11.77564301,11.63102985,11.77564301,0
11.7653135,11.78080777,11.73948972,11.76273112,0
11.76014874,11.78339015,11.74465448,11.74723686,0
11.7420721,11.79630203,11.7420721,11.79113728,0
11.79630203,11.79888441,11.78080777,11.7885549,0
11.79113728,11.79371966,11.76789588,11.76789588,1
11.78339015,11.79630203,11.77047826,11.77047826,1
11.77564301,11.77564301,11.73948972,11.75498399,0
11.74981923,11.77822539,11.74981923,11.7653135,0
11.7653135,11.77822539,11.75240161,11.76273112,0
11.7653135,11.78339015,11.75240161,11.78080777,0
11.78080777,11.80663155,11.78080777,11.7885549,0
11.79630203,11.79888441,11.78080777,11.79371966,0
11.79888441,11.84278484,11.79630203,11.83762008,0
11.82470819,11.82729057,11.79371966,11.79888441,0
11.79888441,11.81696106,11.79888441,11.81696106,0
11.81437868,11.8350377,11.81437868,11.83245532,0
11.83245532,11.8350377,11.7885549,11.7885549,0
11.77822539,11.79113728,11.77822539,11.79113728,0
11.79630203,11.81696106,11.78080777,11.81696106,1
11.82212581,11.83762008,11.81437868,11.82987295,1
11.83245532,11.83762008,11.81954344,11.83762008,1
11.84278484,11.87893813,11.84278484,11.84794959,1
11.84536721,11.8815205,11.84536721,11.87893813,1
11.87635575,11.88668526,11.87119099,11.88410288,1
11.88410288,11.88410288,11.86086148,11.86086148,1
11.8582791,11.8582791,11.84794959,11.84794959,1
11.84536721,11.84536721,11.83762008,11.84536721,1
11.84536721,11.84794959,11.82987295,11.83762008,1
11.8350377,11.84278484,11.79113728,11.79113728,1
11.79113728,11.82987295,11.79113728,11.82987295,1
11.83245532,11.84020246,11.82470819,11.82470819,1
11.81954344,11.82729057,11.81696106,11.82729057,1
11.83245532,11.8350377,11.80921392,11.8350377,1
11.82987295,11.83762008,11.82729057,11.82987295,1
11.83245532,11.8350377,11.82729057,11.82987295,1
11.82987295,11.84020246,11.82470819,11.8350377,1
11.8350377,11.84020246,11.80663155,11.8117963,0
11.8117963,11.82987295,11.80404917,11.82729057,1
11.82729057,11.8350377,11.82212581,11.83245532,1
11.8350377,11.84020246,11.82987295,11.83762008,1
11.82212581,11.82212581,11.81437868,11.81437868,1
11.80921392,11.80921392,11.80404917,11.80663155,1
11.80663155,11.82470819,11.80663155,11.82470819,1
11.82470819,11.82729057,11.80663155,11.80663155,1
11.80404917,11.81696106,11.79888441,11.81696106,1
11.81696106,11.83762008,11.81696106,11.83762008,1
11.84020246,11.84020246,11.82987295,11.82987295,1
11.82729057,11.84794959,11.82729057,11.84536721,1
11.84536721,11.84794959,11.8350377,11.84020246,1
11.83762008,11.84020246,11.82212581,11.82212581,1
11.82729057,11.82729057,11.80921392,11.82212581,1
11.81954344,11.82987295,11.81696106,11.81696106,1
11.81696106,11.81696106,11.80404917,11.80663155,1
11.80663155,11.81437868,11.78080777,11.78339015,1
11.78339015,11.79371966,11.77306063,11.7885549,1
11.78597252,11.78597252,11.76014874,11.76014874,0
11.75756637,11.79371966,11.75240161,11.7885549,0
11.80146679,11.80146679,11.76789588,11.76789588,0
11.77564301,11.7885549,11.77306063,11.7885549,0
11.79630203,11.79888441,11.77564301,11.78080777,0
11.78080777,11.80146679,11.77822539,11.80146679,0
11.80663155,11.81437868,11.80404917,11.8117963,0
11.8117963,11.81954344,11.79630203,11.79630203,0
11.78597252,11.80663155,11.78339015,11.80663155,0
11.80146679,11.80663155,11.78080777,11.78339015,1
11.79630203,11.80663155,11.78339015,11.7885549,0
11.79371966,11.79888441,11.77822539,11.79113728,0
11.7885549,11.83245532,11.7885549,11.83245532,1
11.8350377,11.8350377,11.82470819,11.82729057,1
11.82729057,11.84278484,11.82729057,11.82987295,1
11.8350377,11.86086148,11.8350377,11.8582791,1
11.86086148,11.86860861,11.85053197,11.85053197,1
11.86086148,11.86086148,11.82987295,11.83245532,1
11.82212581,11.84020246,11.81437868,11.82729057,1
11.82729057,11.83245532,11.82470819,11.82987295,0
11.82729057,11.85311435,11.82729057,11.84278484,1
11.85311435,11.89185002,11.85311435,11.88668526,0
11.88668526,11.88926764,11.88668526,11.88926764,1
11.88926764,11.90734428,11.81437868,11.81954344,0
11.81954344,11.84794959,11.80146679,11.81437868,0
11.80663155,11.80663155,11.75756637,11.7653135,0
11.76014874,11.80663155,11.76014874,11.79371966,0
11.80404917,11.82470819,11.79888441,11.81696106,0
11.81437868,11.81954344,11.77564301,11.80146679,0
11.81437868,11.81437868,11.78080777,11.78597252,0
11.7885549,11.80663155,11.7885549,11.79630203,0
11.79888441,11.8582791,11.78339015,11.8582791,1
11.86344386,11.88410288,11.84794959,11.87119099,1
11.86860861,11.88668526,11.8582791,11.87893813,1
11.8815205,11.91509142,11.87635575,11.9047619,1
11.92800331,11.92800331,11.9047619,11.9047619,1
11.91250904,11.91767379,11.90992666,11.91767379,1
11.90992666,11.92025617,11.9047619,11.92025617,0
11.92025617,11.92025617,11.88668526,11.89185002,0
11.88668526,11.91509142,11.88668526,11.91250904,0
11.91250904,11.94349757,11.89701477,11.94349757,1
11.94866233,11.94866233,11.88926764,11.88926764,1
11.88926764,11.88926764,11.87377337,11.87377337,0
11.87119099,11.87377337,11.84536721,11.8582791,0
11.8582791,11.86086148,11.84020246,11.84020246,0
11.84278484,11.85311435,11.83245532,11.85311435,0
11.8582791,11.86344386,11.85311435,11.86344386,0
11.8582791,11.86086148,11.83245532,11.84020246,0
11.84278484,11.89185002,11.84278484,11.89185002,0
11.89185002,11.94091519,11.89185002,11.94091519,1
11.94091519,11.94091519,11.91509142,11.92800331,1
11.92800331,11.92800331,11.91767379,11.91767379,1
11.91767379,11.92025617,11.9047619,11.9047619,0
11.90217953,11.90217953,11.87635575,11.8815205,0
11.8815205,11.89701477,11.87119099,11.88926764,0
11.88926764,11.89443239,11.87635575,11.89443239,0
11.89443239,11.90734428,11.89443239,11.90734428,1
11.92025617,11.93316806,11.92025617,11.92800331,1
11.92542093,11.96673897,11.92542093,11.95899184,1
11.95899184,11.95899184,11.92800331,11.92800331,0
11.92800331,11.93833282,11.92283855,11.93833282,0
11.93058568,11.94091519,11.92542093,11.92542093,0
11.91767379,11.91767379,11.88926764,11.88926764,0
11.88926764,11.89443239,11.8815205,11.89185002,0
11.89185002,11.93833282,11.89185002,11.93058568,0
11.94349757,11.94349757,11.90992666,11.91250904,0
11.90992666,11.91509142,11.89443239,11.89959715,0
11.9047619,11.90734428,11.89959715,11.90734428,0
11.90734428,11.92542093,11.90734428,11.92283855,0
11.92800331,11.93833282,11.92800331,11.93833282,0
11.93316806,11.94349757,11.93058568,11.94349757,0
11.94349757,11.9641566,11.94091519,11.96157422,0
11.96157422,11.98481562,11.95899184,11.97965086,0
11.97448611,11.98481562,11.97448611,11.98223324,0
11.987398,11.987398,11.97448611,11.97448611,0
11.97706848,11.987398,11.96932135,11.98481562,0
11.98481562,11.987398,11.97706848,11.97965086,0
11.98481562,11.98481562,11.97706848,11.98223324,1
11.97448611,11.99256275,11.97448611,11.99256275,0
11.99256275,11.99772751,11.97190373,11.97706848,0
11.97706848,11.97706848,11.95124471,11.95640946,0
11.96673897,11.99772751,11.9641566,11.99514513,0
11.98998037,12.00030989,11.97706848,11.97706848,0
11.98223324,11.98998037,11.97965086,11.98223324,0
11.97965086,11.987398,11.96932135,11.98481562,0
11.98481562,12.00547464,11.98481562,11.98998037,0
11.98481562,11.99514513,11.97965086,11.98998037,1
11.99514513,12.02096891,11.99514513,12.01580415,1
12.01580415,12.0338808,12.00805702,12.0338808,1
12.03129842,12.03129842,11.99514513,12.00030989,1
11.99772751,12.01838653,11.98998037,12.01838653,1
12.02096891,12.03646318,12.01838653,12.03646318,1
12.03904555,12.05195744,12.03129842,12.05195744,1
12.04937506,12.0571222,12.02871604,12.02871604,1
12.02613366,12.0338808,12.01838653,12.02871604,1
12.03129842,12.03646318,12.02613366,12.02613366,1
12.02355129,12.02613366,12.00030989,12.00289226,1
12.0106394,12.0106394,11.96932135,11.99772751,1
11.98998037,11.99514513,11.96673897,11.97706848,1
11.97965086,11.99514513,11.96673897,11.99514513,1
11.99514513,12.02096891,11.99514513,12.00547464,1
12.00547464,12.02096891,12.00547464,12.02096891,1
12.02096891,12.02096891,11.86086148,11.87635575,1
11.89701477,11.89701477,11.8582791,11.89443239,1
11.89701477,11.93316806,11.89443239,11.9047619,1
11.88926764,11.88926764,11.84794959,11.85053197,1
11.85053197,11.86344386,11.85053197,11.86344386,1
11.86344386,11.87893813,11.85569673,11.86086148,1
11.85311435,11.85311435,11.7885549,11.81437868,1
11.81696106,11.81954344,11.79371966,11.81954344,1
11.81954344,11.82729057,11.8117963,11.82729057,1
11.82987295,11.84536721,11.81696106,11.81696106,1
11.80663155,11.80921392,11.78597252,11.78597252,1
11.78597252,11.79888441,11.77822539,11.79888441,1
11.80404917,11.82987295,11.79630203,11.82212581,1
11.82212581,11.82212581,11.76273112,11.77822539,1
11.7653135,11.79630203,11.76273112,11.7885549,1
11.78339015,11.80404917,11.76273112,11.80404917,1
11.79371966,11.79371966,11.74723686,11.74981923,1
11.75240161,11.76014874,11.72141308,11.7420721,1
11.73948972,11.74981923,11.72399546,11.73174259,0
11.73948972,11.77564301,11.73432497,11.76789588,1
11.77306063,11.7885549,11.77306063,11.78080777,1
11.78597252,11.80146679,11.78597252,11.79371966,1
11.77822539,11.78339015,11.74981923,11.74981923,0
11.75240161,11.75240161,11.72916021,11.74723686,0
11.74723686,11.75240161,11.72916021,11.72916021,0
11.72657783,11.73432497,11.71624832,11.72141308,0
11.72399546,11.72399546,11.71108357,11.7188307,0
11.7188307,11.73432497,11.70591881,11.70591881,0
11.70591881,11.70591881,11.68009503,11.69300692,0
11.69300692,11.70591881,11.68525979,11.70591881,0
11.71366594,11.74723686,11.71366594,11.74723686,1
11.74981923,11.7653135,11.74465448,11.74981923,1
11.74723686,11.76014874,11.74723686,11.75498399,1
11.76273112,11.76273112,11.74723686,11.75498399,0
11.75498399,11.75756637,11.73690734,11.73690734,1
11.73690734,11.74723686,11.72916021,11.73948972,0
11.73948972,11.74723686,11.73948972,11.74465448,0
